"id","cycle","setting1","setting2","setting3","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","ttf"
"89","164","0.0011","-0.0003","100","518.67","642.64","1595.04","1408.08","14.62","21.61","553.33","2388.11","9066.23","1.3","47.63","521.52","2388.15","8140.6","84.378","0.03","392","2388","100","38.63","23.279","53"
"89","165","-0.0011","-0.0005","100","518.67","643.01","1590.95","1412.88","14.62","21.61","552.69","2388.14","9056.34","1.3","47.45","520.71","2388.16","8140.85","84.619","0.03","395","2388","100","38.88","23.318","52"
"89","166","0.002","0.0002","100","518.67","642.84","1587.42","1416.37","14.62","21.61","553.45","2388.18","9054.67","1.3","47.67","521.54","2388.16","8135.67","84.397","0.03","394","2388","100","38.98","23.330","51"
"89","167","-0.0013","0","100","518.67","642.83","1588.6","1416.69","14.62","21.61","553.05","2388.12","9056.77","1.3","47.62","521.4","2388.17","8140.89","84.681","0.03","394","2388","100","38.64","23.244","50"
"89","168","0.0026","0.0002","100","518.67","642.96","1587.56","1409.55","14.62","21.61","553.04","2388.11","9061.63","1.3","47.56","521.11","2388.16","8146.35","84.257","0.03","394","2388","100","38.75","23.319","49"
"89","169","-0.0032","-0.0004","100","518.67","642.69","1595.49","1412.11","14.62","21.61","553.06","2388.13","9063.34","1.3","47.64","521.06","2388.12","8139.4","84.671","0.03","392","2388","100","38.59","23.321","48"
"89","170","-0.0015","0","100","518.67","643.09","1594.1","1408.05","14.62","21.61","553.16","2388.17","9059.21","1.3","47.8","521.23","2388.15","8133.7","84.625","0.03","393","2388","100","38.8","23.269","47"
"89","171","0.003","-0.0002","100","518.67","642.92","1599.61","1415.33","14.62","21.61","553.84","2388.12","9065.59","1.3","47.7","520.99","2388.11","8138.64","84.381","0.03","394","2388","100","38.75","23.334","46"
"89","172","0.0007","0","100","518.67","642.87","1590.45","1413.28","14.62","21.61","552.27","2388.15","9062.44","1.3","47.67","521.13","2388.1","8145.93","84.617","0.03","394","2388","100","38.85","23.172","45"
"89","173","0.0002","-0.0001","100","518.67","642.76","1593.25","1412.62","14.62","21.61","551.45","2388.11","9056.51","1.3","47.6","521.15","2388.14","8138.55","84.612","0.03","395","2388","100","38.74","23.214","44"
"89","174","-0.0024","0","100","518.67","643.13","1589.33","1415.61","14.62","21.61","553.27","2388.14","9061.25","1.3","47.64","521.16","2388.16","8143.58","84.372","0.03","393","2388","100","38.85","23.279","43"
"89","175","0.0005","0.0002","100","518.67","642.82","1592.73","1409.28","14.62","21.61","552.79","2388.17","9060.89","1.3","47.58","520.86","2388.15","8140.63","85.085","0.03","393","2388","100","38.53","23.181","42"
"89","176","-0.0009","-0.0002","100","518.67","642.91","1595.34","1418.61","14.62","21.61","552.54","2388.17","9062.74","1.3","47.7","521.75","2388.09","8137.42","84.305","0.03","394","2388","100","38.74","23.130","41"
"89","177","0.0027","-0.0001","100","518.67","643.15","1589.87","1406.56","14.62","21.61","552.69","2388.13","9065.84","1.3","47.68","520.72","2388.07","8142.76","84.5","0.03","394","2388","100","38.69","23.310","40"
"89","178","-0.0004","-0.0005","100","518.67","643.48","1593.15","1414.54","14.62","21.61","552.26","2388.14","9053.77","1.3","47.85","520.83","2388.19","8135.96","84.597","0.03","394","2388","100","38.75","23.221","39"
"89","179","0.0002","-0.0004","100","518.67","643.38","1589.92","1411.76","14.62","21.61","552.86","2388.14","9064.01","1.3","47.84","520.9","2388.13","8141.97","84.672","0.03","393","2388","100","38.78","23.253","38"
"89","180","-0.002","0.0001","100","518.67","642.85","1598.1","1413.79","14.62","21.61","553.33","2388.14","9054.5","1.3","47.85","521.36","2388.18","8139.17","84.457","0.03","394","2388","100","38.57","23.255","37"
"89","181","-0.0019","-0.0001","100","518.67","642.9","1588.15","1409.11","14.62","21.61","552.58","2388.12","9070.16","1.3","47.69","520.87","2388.21","8149.76","84.799","0.03","393","2388","100","38.55","23.263","36"
"89","182","0.0003","-0.0002","100","518.67","643.56","1596.13","1418.43","14.62","21.61","553.15","2388.14","9068.51","1.3","47.77","521.08","2388.13","8142.02","84.739","0.03","394","2388","100","38.73","23.200","35"
"89","183","0.0046","0.0001","100","518.67","642.95","1595.04","1413.45","14.62","21.61","552.69","2388.11","9067.65","1.3","47.7","520.04","2388.17","8140.31","84.488","0.03","394","2388","100","38.71","23.224","34"
"89","184","0.0007","0.0003","100","518.67","642.45","1595.17","1411.05","14.62","21.61","552.15","2388.19","9068.66","1.3","47.78","520.6","2388.16","8139.05","84.68","0.03","395","2388","100","38.64","23.183","33"
"89","185","0","0","100","518.67","642.84","1599.19","1418.51","14.62","21.61","551.82","2388.22","9060.65","1.3","47.83","520.9","2388.09","8144","84.467","0.03","394","2388","100","38.69","23.195","32"
"89","186","-0.0025","0.0002","100","518.67","642.9","1596.8","1418.5","14.62","21.61","553.03","2388.17","9066.37","1.3","47.79","520.18","2388.12","8145.18","84.606","0.03","394","2388","100","38.79","23.182","31"
"89","187","0.0007","-0.0003","100","518.67","642.96","1589.55","1420.85","14.62","21.61","552.3","2388.18","9070.06","1.3","47.67","520.8","2388.18","8144.81","84.76","0.03","395","2388","100","38.55","23.137","30"
"89","188","-0.0026","-0.0003","100","518.67","643.3","1604.83","1411.74","14.62","21.61","552.93","2388.13","9062.17","1.3","47.92","520.85","2388.23","8139.95","84.641","0.03","394","2388","100","38.68","23.169","29"
"89","189","-0.0004","0.0002","100","518.67","643.1","1584.4","1415.77","14.62","21.61","552.31","2388.15","9065.05","1.3","47.75","520.96","2388.22","8142.6","84.689","0.03","394","2388","100","38.68","23.186","28"
"89","190","0.0009","0.0003","100","518.67","642.89","1594.55","1420.09","14.62","21.61","552.31","2388.16","9073.85","1.3","47.72","520.91","2388.15","8145.31","84.662","0.03","394","2388","100","38.59","23.102","27"
"89","191","0.0043","-0.0001","100","518.67","643.4","1595.43","1412.1","14.62","21.61","552.49","2388.18","9069.91","1.3","47.94","520.36","2388.17","8150.94","84.703","0.03","393","2388","100","38.58","23.173","26"
"89","192","-0.0025","-0.0001","100","518.67","642.84","1597.03","1420.85","14.62","21.61","552.57","2388.16","9065.61","1.3","47.79","520.74","2388.16","8143.91","84.762","0.03","395","2388","100","38.79","23.230","25"
"89","193","-0.002","-0.0005","100","518.67","643.29","1593.05","1416.22","14.62","21.61","552.76","2388.13","9063.91","1.3","47.65","520.78","2388.16","8140.38","84.662","0.03","394","2388","100","38.56","23.233","24"
"89","194","0.0012","-0.0001","100","518.67","643.36","1588.51","1413.85","14.62","21.61","552.38","2388.18","9073.71","1.3","47.82","520.69","2388.13","8146.13","84.624","0.03","394","2388","100","38.5","23.061","23"
"89","195","-0.0012","0.0004","100","518.67","643.12","1600.09","1419.15","14.62","21.61","552.23","2388.14","9073.76","1.3","47.74","520.25","2388.18","8149","85.063","0.03","396","2388","100","38.52","23.163","22"
"89","196","-0.0021","0","100","518.67","643.52","1596.3","1421.22","14.62","21.61","551.61","2388.14","9073.72","1.3","47.9","520","2388.2","8145.96","84.903","0.03","394","2388","100","38.49","23.127","21"
"89","197","-0.0012","0.0004","100","518.67","643.3","1600.02","1421.18","14.62","21.61","552.91","2388.17","9070.83","1.3","48.01","520.48","2388.23","8145.73","85.029","0.03","395","2388","100","38.72","23.160","20"
"89","198","0.0004","0","100","518.67","642.86","1604.79","1424.43","14.62","21.61","552.95","2388.19","9071.49","1.3","47.92","519.58","2388.18","8140.83","85.067","0.03","395","2388","100","38.71","23.131","19"
"89","199","-0.0012","-0.0005","100","518.67","643.36","1600.86","1421.55","14.62","21.61","552.06","2388.14","9067.11","1.3","48.16","520.15","2388.2","8144.76","85.341","0.03","394","2388","100","38.51","23.179","18"
"89","200","0.0024","-0.0002","100","518.67","643.68","1596.87","1430.57","14.62","21.61","552.48","2388.15","9080.92","1.3","47.77","520.6","2388.12","8141.04","84.889","0.03","395","2388","100","38.53","23.141","17"
"89","201","-0.0064","0.0004","100","518.67","643.13","1596.76","1419","14.62","21.61","551.71","2388.2","9074.07","1.3","47.96","520.45","2388.24","8146.74","84.87","0.03","396","2388","100","38.46","23.257","16"
"89","202","-0.0017","-0.0003","100","518.67","643.35","1606.57","1428.24","14.62","21.61","551.17","2388.25","9074.29","1.3","47.94","519.93","2388.19","8146.33","85.091","0.03","397","2388","100","38.64","23.147","15"
"89","203","0.0014","-0.0001","100","518.67","644.08","1600.49","1424.47","14.62","21.61","551.92","2388.16","9073.21","1.3","48.09","519.95","2388.23","8145.67","85.512","0.03","395","2388","100","38.58","23.081","14"
"89","204","0.001","-0.0004","100","518.67","644.18","1601.77","1421.7","14.62","21.61","552.14","2388.13","9073.44","1.3","48.01","520.2","2388.2","8147.61","84.965","0.03","395","2388","100","38.48","23.112","13"
"89","205","0.0028","0.0003","100","518.67","643.08","1591.69","1420.89","14.62","21.61","551.89","2388.22","9070.03","1.3","48.09","520.12","2388.18","8147.35","84.739","0.03","396","2388","100","38.45","23.124","12"
"89","206","0.0004","-0.0003","100","518.67","643.32","1597.98","1421.76","14.62","21.61","552.3","2388.2","9084.69","1.3","48.2","519.95","2388.21","8147.44","85.319","0.03","397","2388","100","38.52","23.015","11"
"89","207","-0.0011","-0.0001","100","518.67","643.46","1606.5","1428.42","14.62","21.61","551.22","2388.21","9072.4","1.3","47.8","520.07","2388.23","8149.71","84.962","0.03","397","2388","100","38.32","23.077","10"
"89","208","-0.0019","-0.0002","100","518.67","643.47","1596.54","1422.41","14.62","21.61","551.76","2388.18","9077.19","1.3","47.98","519.84","2388.21","8147.84","85.044","0.03","395","2388","100","38.55","23.060","9"
"89","209","0.002","0.0003","100","518.67","643.7","1605.06","1430.72","14.62","21.61","551.78","2388.18","9084.43","1.3","48.02","519.84","2388.17","8152.54","85.577","0.03","395","2388","100","38.66","23.205","8"
"89","210","0.0023","0.0002","100","518.67","643.44","1599.78","1430.95","14.62","21.61","551.88","2388.22","9083.76","1.3","48.08","519.71","2388.23","8146.38","85.016","0.03","395","2388","100","38.46","23.090","7"
"89","211","0.0017","0.0002","100","518.67","643.33","1599.81","1429.88","14.62","21.61","551.31","2388.25","9076.24","1.3","48.04","520.36","2388.19","8144.51","85.125","0.03","396","2388","100","38.48","23.096","6"
"89","212","0.0003","0.0002","100","518.67","643.21","1598.68","1432.5","14.62","21.61","550.91","2388.17","9079.18","1.3","47.96","519.66","2388.25","8150.45","84.891","0.03","396","2388","100","38.38","23.010","5"
"89","213","0.0001","-0.0003","100","518.67","643.49","1604.45","1426.52","14.62","21.61","550.85","2388.21","9085.94","1.3","48.16","519.63","2388.24","8153.07","85.34","0.03","397","2388","100","38.25","23.160","4"
"89","214","0.0008","0.0003","100","518.67","643.24","1596.72","1426.05","14.62","21.61","551.15","2388.21","9081.74","1.3","47.99","519.7","2388.27","8156.26","85.041","0.03","396","2388","100","38.54","23.183","3"
"89","215","0.0018","0","100","518.67","643.39","1603.19","1430.73","14.62","21.61","551.09","2388.2","9085.55","1.3","48.18","519.49","2388.16","8151.41","85.356","0.03","396","2388","100","38.3","23.017","2"
"89","216","0.0004","0.0001","100","518.67","643.6","1604.76","1427.66","14.62","21.61","551.46","2388.26","9074.32","1.3","48.02","519.68","2388.21","8155.37","85.259","0.03","395","2388","100","38.36","23.016","1"
"89","217","0.006","-0.0002","100","518.67","643.18","1603.61","1431.32","14.62","21.61","551.03","2388.17","9081.82","1.3","48.39","519.86","2388.22","8154.8","84.936","0.03","397","2388","100","38.19","23.090","0"
"90","1","-0.0013","-0.0004","100","518.67","642.34","1584.51","1394.55","14.62","21.61","553.98","2388.08","9056.25","1.3","47.06","521.98","2388.01","8139.65","84.261","0.03","392","2388","100","39.07","23.407","153"
"90","2","0.0002","-0.0004","100","518.67","642.33","1589.07","1402.94","14.62","21.61","555.05","2387.98","9062.04","1.3","47.21","522.44","2388","8138.44","84.105","0.03","391","2388","100","39.22","23.336","152"
"90","3","0.0019","0.0002","100","518.67","641.72","1587.88","1393.65","14.62","21.61","554.24","2388.01","9059.19","1.3","47.13","522.62","2388.04","8141.14","84.002","0.03","393","2388","100","39.01","23.331","151"
"90","4","0.0038","0.0002","100","518.67","642.22","1585.07","1403.89","14.62","21.61","554.01","2388.04","9060.47","1.3","47.27","522.23","2388.05","8134.55","84.205","0.03","390","2388","100","39.09","23.441","150"
"90","5","0.0014","0.0001","100","518.67","641.79","1584.47","1402.97","14.62","21.61","554.4","2388","9055.69","1.3","47.1","522.38","2388.01","8134.12","84.23","0.03","391","2388","100","39.05","23.471","149"
"90","6","-0.0008","0.0002","100","518.67","642.57","1587.95","1395.4","14.62","21.61","554.28","2387.96","9053.33","1.3","47.24","522.11","2388.01","8140.13","84.162","0.03","392","2388","100","38.95","23.409","148"
"90","7","0.0013","0.0005","100","518.67","642.48","1581.21","1400.42","14.62","21.61","553.48","2387.99","9060.81","1.3","47.25","521.87","2388","8136.43","83.672","0.03","392","2388","100","38.94","23.290","147"
"90","8","-0.0015","0","100","518.67","642.85","1587.27","1402.67","14.62","21.61","554.79","2387.99","9054.87","1.3","47.29","522.3","2387.98","8140.14","84.237","0.03","392","2388","100","39","23.433","146"
"90","9","0.0047","0.0001","100","518.67","642.14","1580.05","1399.4","14.62","21.61","554.27","2388.02","9048.2","1.3","47.21","522.86","2387.97","8136.46","84.19","0.03","391","2388","100","39.16","23.481","145"
"90","10","0.0003","0.0005","100","518.67","642.21","1584.76","1391.16","14.62","21.61","553.88","2388","9060.54","1.3","47.08","522.19","2388.05","8144.05","83.768","0.03","391","2388","100","38.96","23.323","144"
"90","11","0.0015","-0.0004","100","518.67","642.11","1579.96","1395.12","14.62","21.61","554.86","2388.03","9054.53","1.3","47.34","522.04","2387.98","8137.13","84.079","0.03","392","2388","100","39.04","23.447","143"
"90","12","-0.0044","0.0005","100","518.67","642.02","1586.89","1400.67","14.62","21.61","553.66","2388.04","9063.23","1.3","47.16","522.32","2388.02","8138.4","84.05","0.03","393","2388","100","39.12","23.534","142"
"90","13","-0.0005","-0.0003","100","518.67","642.74","1586.99","1407.15","14.62","21.61","554.17","2388.01","9046.46","1.3","47.4","522.12","2387.98","8138.22","83.769","0.03","391","2388","100","39.11","23.312","141"
"90","14","-0.0019","-0.0002","100","518.67","642.28","1585.37","1400.2","14.62","21.61","554.28","2387.97","9053.03","1.3","47.26","522.01","2388.03","8135.57","83.701","0.03","391","2388","100","39.11","23.416","140"
"90","15","-0.0004","0.0002","100","518.67","642.13","1588.19","1392.74","14.62","21.61","554.09","2388.07","9051.9","1.3","47.12","522.32","2388.01","8139.85","83.911","0.03","392","2388","100","39.18","23.527","139"
"90","16","-0.0058","-0.0002","100","518.67","642.35","1582.18","1403.28","14.62","21.61","554.19","2388.04","9041.77","1.3","47.09","522.5","2388.03","8140.01","84.098","0.03","391","2388","100","39.18","23.349","138"
"90","17","0.0015","0.0005","100","518.67","642.5","1584.17","1395.63","14.62","21.61","554.45","2388.03","9055.67","1.3","47.11","522.11","2388.01","8137.73","84.297","0.03","390","2388","100","39.11","23.468","137"
"90","18","0.0004","0.0001","100","518.67","642.65","1581.42","1400.43","14.62","21.61","554.28","2387.98","9064.46","1.3","47.3","521.83","2388.01","8136.26","84.011","0.03","393","2388","100","39.12","23.402","136"
"90","19","0","-0.0002","100","518.67","642.34","1585.95","1402.02","14.62","21.61","554.34","2388.02","9058.31","1.3","47.25","522.21","2388.01","8132.38","83.823","0.03","391","2388","100","39.03","23.353","135"
"90","20","-0.0025","-0.0003","100","518.67","641.92","1589.11","1401.89","14.62","21.61","554.68","2388.04","9057.33","1.3","47.11","522.7","2388.05","8140.26","84.376","0.03","392","2388","100","38.98","23.334","134"
"90","21","-0.0032","0.0001","100","518.67","642.09","1589.21","1397.19","14.62","21.61","553.98","2388.03","9049.64","1.3","47.13","522.34","2388.02","8134.03","84.033","0.03","392","2388","100","38.98","23.431","133"
"90","22","-0.002","0","100","518.67","642.42","1585.78","1396.95","14.62","21.6","554.28","2388.03","9056.1","1.3","47.56","522.38","2388.02","8136.66","83.858","0.03","392","2388","100","38.92","23.447","132"
"90","23","0.0022","0","100","518.67","641.95","1586.65","1400.84","14.62","21.61","553.96","2388.06","9050.37","1.3","47.23","522.72","2388","8138.83","83.966","0.03","392","2388","100","39.05","23.347","131"
"90","24","-0.0024","0.0003","100","518.67","642.45","1587.39","1399.11","14.62","21.61","554.89","2388.07","9051.17","1.3","47.22","522.53","2388.05","8137.93","84.304","0.03","391","2388","100","38.84","23.451","130"
"90","25","0.0017","-0.0001","100","518.67","641.94","1584.47","1401.39","14.62","21.6","554.7","2388.01","9056.21","1.3","47.23","522.27","2387.99","8144.74","83.865","0.03","391","2388","100","39.06","23.409","129"
"90","26","0.0062","0.0002","100","518.67","642.08","1593.52","1397.96","14.62","21.61","554.08","2388.01","9056.99","1.3","47.35","522.05","2388.05","8138.6","84.308","0.03","390","2388","100","39","23.421","128"
"90","27","0.0028","0.0001","100","518.67","641.84","1584.55","1393.48","14.62","21.61","554.86","2387.98","9048.7","1.3","47.11","522.79","2388.08","8139.31","83.742","0.03","392","2388","100","38.93","23.508","127"
"90","28","-0.0023","0.0006","100","518.67","642.91","1593.32","1395.81","14.62","21.61","555.02","2388.04","9057.35","1.3","47.23","522.45","2388.05","8146.55","84.442","0.03","392","2388","100","39.17","23.400","126"
"90","29","0.0048","0.0002","100","518.67","642.22","1591.19","1396.49","14.62","21.61","554.36","2388.03","9056.36","1.3","47.17","521.97","2388.04","8133.57","84.096","0.03","391","2388","100","39.04","23.446","125"
"90","30","-0.0016","0.0005","100","518.67","642.73","1584.91","1397.01","14.62","21.61","554.05","2388.08","9050.43","1.3","47.39","522.19","2388.09","8136.7","84.15","0.03","392","2388","100","38.9","23.461","124"
"90","31","-0.0035","0.0001","100","518.67","642.61","1589.73","1396.23","14.62","21.61","553.6","2388.02","9055.07","1.3","47.1","522.48","2387.97","8137.21","84.006","0.03","390","2388","100","39.11","23.424","123"
"90","32","-0.0011","0.0001","100","518.67","641.62","1588.54","1397.03","14.62","21.61","554.8","2388.02","9053.34","1.3","47.3","522.42","2388.02","8138.4","84.365","0.03","392","2388","100","38.98","23.342","122"
"90","33","0.0024","-0.0004","100","518.67","642.45","1585.96","1406.16","14.62","21.61","553.72","2388.06","9050.51","1.3","47.15","522.93","2388.02","8136.01","84.001","0.03","391","2388","100","38.97","23.369","121"
"90","34","-0.0019","-0.0002","100","518.67","642.2","1578.13","1398.67","14.62","21.61","554.32","2388.08","9051.32","1.3","47.11","522.55","2388.05","8138.02","84.001","0.03","392","2388","100","39.02","23.448","120"
"90","35","0.0017","0","100","518.67","641.99","1579.63","1398.09","14.62","21.61","554.97","2387.96","9062.27","1.3","47.19","521.97","2387.97","8137.2","84.177","0.03","391","2388","100","39.02","23.424","119"
"90","36","-0.0027","0","100","518.67","642.5","1588.42","1396.82","14.62","21.61","554.72","2388","9053.41","1.3","47.35","521.73","2388.01","8138.5","83.984","0.03","390","2388","100","38.99","23.513","118"
"90","37","0.0021","0.0001","100","518.67","642.45","1584.62","1402.89","14.62","21.61","554.55","2388.02","9055.07","1.3","47.15","522.11","2388.01","8143.41","84.377","0.03","391","2388","100","39.05","23.374","117"
"90","38","-0.0017","-0.0002","100","518.67","642.55","1578.62","1403.54","14.62","21.61","555.25","2388.02","9057.56","1.3","47.16","521.92","2388.03","8139.67","83.889","0.03","392","2388","100","38.97","23.278","116"
"90","39","-0.001","0.0003","100","518.67","642.57","1581.14","1396.09","14.62","21.61","553.56","2387.99","9058.54","1.3","47.09","522.17","2388.04","8134.78","84.072","0.03","392","2388","100","38.94","23.407","115"
"90","40","-0.0033","0.0001","100","518.67","642.06","1582.11","1397.58","14.62","21.61","553.88","2388.04","9049.73","1.3","47.09","521.99","2388.04","8129.77","84.38","0.03","391","2388","100","38.93","23.426","114"
"90","41","-0.0027","0","100","518.67","642.91","1590.05","1402.55","14.62","21.61","553.61","2388.03","9061.69","1.3","47.36","522.2","2388","8136.4","84.406","0.03","392","2388","100","39.1","23.469","113"
"90","42","-0.0005","0","100","518.67","642.24","1575.78","1402.82","14.62","21.61","553.98","2387.99","9058.11","1.3","47.23","521.85","2388.03","8138.78","84.106","0.03","392","2388","100","39.03","23.468","112"
"90","43","0.0016","0","100","518.67","641.98","1592.87","1394.86","14.62","21.61","554.79","2388","9051.5","1.3","47.36","522.3","2388.01","8137.91","83.74","0.03","390","2388","100","38.93","23.496","111"
"90","44","-0.0023","0.0001","100","518.67","642.06","1584.53","1401.08","14.62","21.61","553.85","2387.97","9055.7","1.3","47.44","522.08","2388.03","8144.06","83.676","0.03","389","2388","100","39.05","23.373","110"
"90","45","0.0012","0.0001","100","518.67","642.1","1588.57","1395.36","14.62","21.61","553.19","2388.03","9054.57","1.3","47.23","521.95","2388.1","8133.53","84.314","0.03","391","2388","100","39.01","23.389","109"
"90","46","0.0006","-0.0001","100","518.67","642.19","1587.09","1397.52","14.62","21.61","554.17","2388.02","9061.61","1.3","47.23","522.44","2388.02","8135.26","83.93","0.03","392","2388","100","39.03","23.292","108"
"90","47","0.0002","0.0005","100","518.67","642.42","1580.04","1404.73","14.62","21.61","554.5","2388.05","9059.06","1.3","47.15","522.17","2387.99","8141.76","83.911","0.03","391","2388","100","38.95","23.381","107"
"90","48","-0.0008","0","100","518.67","641.56","1581.43","1392.44","14.62","21.61","554.34","2388.02","9056.14","1.3","47.41","522.45","2388.03","8136.24","84.207","0.03","393","2388","100","38.84","23.389","106"
"90","49","0.0001","-0.0002","100","518.67","642.87","1587.54","1396.81","14.62","21.61","554.33","2388.02","9059.3","1.3","47.27","522.58","2388.02","8137.21","84.252","0.03","394","2388","100","39.1","23.346","105"
"90","50","-0.0006","-0.0001","100","518.67","642.12","1579.53","1391.38","14.62","21.61","554.5","2388.01","9054.52","1.3","47.33","522.53","2388.02","8139.9","84.089","0.03","392","2388","100","38.87","23.371","104"
"90","51","0.0002","0.0005","100","518.67","642.32","1589.24","1398.27","14.62","21.61","554.84","2388.03","9054.49","1.3","47.24","521.92","2388.01","8139.23","84.259","0.03","391","2388","100","38.83","23.377","103"
"90","52","-0.0025","0.0001","100","518.67","641.9","1581.26","1398.37","14.62","21.61","554.3","2388.03","9059.26","1.3","47.42","522.2","2388.01","8136.73","83.871","0.03","394","2388","100","38.84","23.340","102"
"90","53","-0.0012","0.0001","100","518.67","642.34","1587.55","1400.21","14.62","21.61","554.67","2388.06","9059.34","1.3","47.3","522.49","2388.01","8137.22","84.298","0.03","393","2388","100","39.1","23.403","101"
"90","54","-0.0009","0.0002","100","518.67","642.54","1589.29","1399.51","14.62","21.61","554.05","2387.99","9049.19","1.3","47.32","522.75","2387.99","8138.39","83.984","0.03","392","2388","100","38.89","23.520","100"
"90","55","0.0018","-0.0004","100","518.67","642.26","1584.84","1403.95","14.62","21.61","554.43","2388.04","9060.21","1.3","47.08","522.34","2388.03","8136.65","84.026","0.03","393","2388","100","39.07","23.298","99"
"90","56","0.0015","-0.0001","100","518.67","642.29","1583.17","1400.04","14.62","21.61","553.93","2388.05","9059.44","1.3","46.97","522.69","2388","8135.76","84.231","0.03","392","2388","100","38.92","23.373","98"
"90","57","-0.0012","0.0002","100","518.67","642.31","1583.16","1398.22","14.62","21.61","554.27","2388.07","9054.3","1.3","47.52","521.9","2388.08","8137.19","84.275","0.03","393","2388","100","38.88","23.366","97"
"90","58","0.0006","-0.0003","100","518.67","641.91","1585.95","1402","14.62","21.61","553.75","2388.02","9057.95","1.3","47.22","522.53","2388.05","8137.65","83.932","0.03","391","2388","100","39.01","23.288","96"
"90","59","0.0006","0","100","518.67","642.32","1588.81","1408.35","14.62","21.61","554.22","2388.06","9056.49","1.3","47.39","521.86","2388.06","8133.05","84.272","0.03","392","2388","100","38.93","23.481","95"
"90","60","0.0013","-0.0001","100","518.67","642.18","1581.87","1408.81","14.62","21.61","554.09","2388.05","9052.23","1.3","47.53","522.18","2388.02","8131.3","83.908","0.03","392","2388","100","38.88","23.392","94"
"90","61","0.0041","0.0005","100","518.67","641.82","1581.87","1400.28","14.62","21.61","553.69","2388.09","9055.79","1.3","47.42","521.97","2388.05","8135.56","84.081","0.03","392","2388","100","39.02","23.357","93"
"90","62","-0.0008","-0.0004","100","518.67","642.26","1582.67","1393.41","14.62","21.61","554.24","2388.11","9049","1.3","47.24","521.93","2388.02","8140.6","83.879","0.03","392","2388","100","38.95","23.211","92"
"90","63","-0.0018","0.0004","100","518.67","641.93","1585.6","1401.01","14.62","21.61","553.88","2388.03","9058.54","1.3","47.28","522.22","2388.02","8137.68","83.914","0.03","391","2388","100","38.77","23.394","91"
"90","64","-0.0024","-0.0003","100","518.67","642.08","1585.06","1403.93","14.62","21.61","553.77","2388.09","9052.99","1.3","47.34","522.31","2387.99","8134.52","84.2","0.03","393","2388","100","38.88","23.294","90"
"90","65","0.0043","0","100","518.67","642.49","1591.68","1398.09","14.62","21.61","554.58","2387.98","9054.81","1.3","47.12","522.07","2388.05","8133.78","84.029","0.03","394","2388","100","38.98","23.297","89"
"90","66","-0.0041","-0.0002","100","518.67","642.34","1585.77","1401.15","14.62","21.61","553.51","2388.08","9052.4","1.3","47.4","521.92","2388.06","8132.5","84.455","0.03","391","2388","100","38.9","23.262","88"
"90","67","-0.003","-0.0001","100","518.67","642.12","1586.23","1401.71","14.62","21.61","553.87","2388.08","9059.68","1.3","47.24","522.12","2388.04","8136.38","84.055","0.03","393","2388","100","38.94","23.303","87"
"90","68","-0.0006","0.0003","100","518.67","641.65","1587.27","1399.15","14.62","21.61","554.51","2388.04","9056.49","1.3","47.43","522.09","2388.07","8132.4","84.262","0.03","392","2388","100","38.96","23.255","86"
"90","69","-0.0035","-0.0003","100","518.67","642.03","1587.55","1396.75","14.62","21.61","554.51","2388.02","9054.06","1.3","47.33","522.51","2388.09","8132.39","84.148","0.03","393","2388","100","38.93","23.317","85"
"90","70","0.0012","-0.0002","100","518.67","642.07","1588.61","1404.4","14.62","21.61","554.95","2388.06","9055.95","1.3","47.43","522.2","2388.05","8132.54","83.74","0.03","393","2388","100","38.94","23.223","84"
"90","71","0.0022","0.0002","100","518.67","642.34","1587.84","1409.67","14.62","21.61","553.83","2388.06","9062.97","1.3","47.43","522.43","2388.06","8141.54","84.15","0.03","390","2388","100","38.92","23.372","83"
"90","72","-0.0046","0.0005","100","518.67","642.65","1587.7","1400.69","14.62","21.61","554.27","2388.09","9057.62","1.3","47.38","521.65","2388.07","8138.17","83.957","0.03","391","2388","100","38.97","23.460","82"
"90","73","0.0002","0.0005","100","518.67","642.38","1585","1401.65","14.62","21.61","553.68","2388.08","9052.79","1.3","47.19","522.09","2388.07","8136.45","83.993","0.03","392","2388","100","38.86","23.251","81"
"90","74","0","-0.0003","100","518.67","642.33","1577.86","1405.37","14.62","21.61","554.54","2388.05","9046.52","1.3","47.34","521.66","2388.09","8135.43","83.894","0.03","392","2388","100","38.72","23.328","80"
"90","75","0.0037","0","100","518.67","642.78","1579.95","1395.81","14.62","21.61","554.13","2388.1","9052.68","1.3","47.22","522.29","2388.04","8140.98","84.25","0.03","392","2388","100","38.86","23.404","79"
"90","76","-0.0024","0.0001","100","518.67","642.64","1590.95","1401.33","14.62","21.61","553.73","2388","9049.52","1.3","47.41","522.1","2388.07","8136.73","83.58","0.03","393","2388","100","38.95","23.387","78"
"90","77","0.0014","-0.0002","100","518.67","642.68","1580.45","1399.25","14.62","21.61","553.5","2388.11","9043.13","1.3","47.35","521.51","2388.08","8133.08","84.376","0.03","392","2388","100","38.87","23.412","77"
"90","78","-0.0001","-0.0003","100","518.67","641.94","1579.86","1412.64","14.62","21.61","553.94","2388.07","9050.33","1.3","47.41","522.1","2388.12","8139.46","84.569","0.03","392","2388","100","39.01","23.413","76"
